cv-folds,dataset,estimator,estimator_details,omics,train_accuracy,test_accuracy,fss_nogueira,fss_lustgarten,fss_jaccard_index,avg_features,all_features,runs,estimator_alt_name
5,STAD,SVM_f17,"LinearSVC(C=0.00449365234375, dual=False, max_iter=200000, penalty='l1')",rna,0.7350282485875707,0.6282485875706214,0.3873376684008646,0.4409343649016035,0.2472138128969882,17.733333333333334,26027,15,SVM_low
5,STAD,SVM_f71,"LinearSVC(C=0.01035185546875, dual=False, max_iter=200000, penalty='l1')",rna,0.8884180790960452,0.6305084745762711,0.3319410149173736,0.3484523839135616,0.2011361215675476,71.53333333333333,26027,15,SVM_mid
5,STAD,SVM_f130,"LinearSVC(C=0.02109189453125, dual=False, max_iter=200000, penalty='l1')",rna,0.9951977401129944,0.6293785310734463,0.3164314840117354,0.3241118109553395,0.1910068885612594,131.8,26027,15,SVM_high
5,STAD,LR_f17,"LogisticRegression(C=0.017674609374999997, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",rna,0.734180790960452,0.6237288135593221,0.3807117135503366,0.4363612795510296,0.2420372243550445,17.666666666666668,26027,15,LR_low
5,STAD,LR_f71,"LogisticRegression(C=0.044036523437499996, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",rna,0.9019774011299436,0.6248587570621469,0.3446383408266049,0.3633418461277954,0.210967754491125,76.53333333333333,26027,15,LR_mid
5,STAD,LR_f130,"LogisticRegression(C=0.08766793212890625, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",rna,0.9957627118644068,0.6305084745762711,0.3353085850211328,0.3460816826210257,0.2044715508699997,125.2,26027,15,LR_high
5,STAD,Lasso_f17,"MyLasso(C=0.78515625, max_iter=2000)",rna,0.7483050847457627,0.6248587570621469,0.3632259622257454,0.4031972356025678,0.2277772203670857,20.266666666666666,26027,15,Lasso_low
5,STAD,Lasso_f71,"MyLasso(C=0.896484375, max_iter=2000)",rna,0.8895480225988701,0.6225988700564972,0.3372108368518077,0.3500133957458354,0.2050230210772598,70.93333333333334,26027,15,Lasso_mid
5,STAD,Lasso_f130,"MyLasso(C=0.947265625, max_iter=2000)",rna,0.9932203389830508,0.6327683615819208,0.3239579076627358,0.3308141708255404,0.1965630046133445,132.93333333333334,26027,15,Lasso_high
5,UCEC,SVM_f23,"LinearSVC(C=0.0027850097656249998, dual=False, max_iter=200000, penalty='l1')",__ALL__,0.8539094650205762,0.8197530864197531,0.5872177160632929,0.6270408064238673,0.4191066050812042,21.0,103354,15,SVM_low
5,UCEC,SVM_f97,"LinearSVC(C=0.016698242187499997, dual=False, max_iter=200000, penalty='l1')",__ALL__,0.9746913580246912,0.8411522633744856,0.4169376565595116,0.4339896477537439,0.2645858372708348,104.33333333333331,103354,15,SVM_mid
5,UCEC,SVM_f178,"LinearSVC(C=0.875, dual=False, max_iter=200000, penalty='l1')",__ALL__,1.0,0.8008230452674897,0.3222686552629845,0.3340055361754639,0.1931523616027239,186.06666666666663,103354,15,SVM_high
5,UCEC,LR_f23,"LogisticRegression(C=0.010840039062500001, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",__ALL__,0.8520576131687243,0.8164609053497942,0.5985778566082913,0.65099380878452,0.4321440222080776,21.33333333333333,103354,15,LR_low
5,UCEC,LR_f97,"LogisticRegression(C=0.078209375, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",__ALL__,0.9835390946502056,0.8386831275720165,0.433839601612986,0.4737103893828189,0.2782785098443158,121.93333333333334,103354,15,LR_mid
5,UCEC,LR_f178,"LogisticRegression(C=0.26922158790446693, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",__ALL__,1.0,0.8288065843621399,0.4023922759224424,0.4547666410065893,0.2524506064563442,221.06666666666663,103354,15,LR_high
5,UCEC,Lasso_f23,"MyLasso(C=0.71875, max_iter=2000)",__ALL__,0.8524691358024692,0.8139917695473251,0.5997362967175186,0.6432381083731598,0.432723356109554,20.8,103354,15,Lasso_low
5,UCEC,Lasso_f97,"MyLasso(C=0.946044921875, max_iter=2000)",__ALL__,0.9584362139917696,0.8403292181069959,0.4188292428388773,0.434382719395727,0.2660205341438312,114.06666666666666,103354,15,Lasso_mid
5,UCEC,Lasso_f178,"MyLasso(C=0.9716567993164062, max_iter=2000)",__ALL__,0.9987654320987654,0.8263374485596707,0.364161741233249,0.3716286265083565,0.2242149934596762,195.7333333333333,103354,15,Lasso_high
5,UCEC,SVM_f23,"LinearSVC(C=0.025485546875, dual=False, max_iter=200000, penalty='l1')",cnv,0.8401234567901235,0.8032921810699588,0.484146217863356,0.5173922364458144,0.325083349287826,20.666666666666668,57447,15,SVM_low
5,UCEC,SVM_f97,"LinearSVC(C=0.07430390625, dual=False, max_iter=200000, penalty='l1')",cnv,0.902880658436214,0.8345679012345679,0.4087423142407211,0.4307211013111577,0.2585791038666749,83.33333333333333,57447,15,SVM_mid
5,UCEC,SVM_f178,"LinearSVC(C=0.15545906536579135, dual=False, max_iter=200000, penalty='l1')",cnv,0.957201646090535,0.8320987654320987,0.404461732006802,0.4243558235140575,0.2558310155948333,148.53333333333333,57447,15,SVM_high
5,UCEC,LR_f23,"LogisticRegression(C=0.11042949218749998, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",cnv,0.8502057613168724,0.8139917695473251,0.512233453664289,0.5539870480821382,0.3498728561054781,26.0,57447,15,LR_low
5,UCEC,LR_f97,"LogisticRegression(C=0.27094599043020856, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",cnv,0.901028806584362,0.8296296296296296,0.3848406555314541,0.4137444394482738,0.240675221586685,84.73333333333333,57447,15,LR_mid
5,UCEC,LR_f178,"LogisticRegression(C=0.5564888756198343, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",cnv,0.9569958847736626,0.823045267489712,0.3991805020438748,0.4282929634392116,0.2525222804145879,142.33333333333334,57447,15,LR_high
5,UCEC,Lasso_f23,"MyLasso(C=0.9683380126953125, max_iter=2000)",cnv,0.8271604938271605,0.7975308641975308,0.5128590807592632,0.5785741784990027,0.3513518649732239,17.933333333333334,57447,15,Lasso_low
5,UCEC,Lasso_f97,"MyLasso(C=0.9892578125, max_iter=2000)",cnv,0.8973251028806585,0.8329218106995885,0.3926258804550924,0.417175980719251,0.2456823067945443,78.93333333333334,57447,15,Lasso_mid
5,UCEC,Lasso_f178,"MyLasso(C=0.9957199096679688, max_iter=2000)",cnv,0.9604938271604938,0.8345679012345679,0.392387379207685,0.4030437500505511,0.2466025196695585,178.26666666666668,57447,15,Lasso_high
5,UCEC,SVM_f23,"LinearSVC(C=0.010107763671875, dual=False, max_iter=200000, penalty='l1')",mirna,0.8222222222222222,0.7934156378600823,0.6597500285015185,0.6805288954385228,0.5077013824109337,27.133333333333333,866,15,SVM_low
5,UCEC,SVM_f97,"LinearSVC(C=0.054776562499999994, dual=False, max_iter=200000, penalty='l1')",mirna,0.9578189300411524,0.8024691358024691,0.4814021908167749,0.4445476365206935,0.3713318975934317,97.46666666666668,866,15,SVM_mid
5,UCEC,SVM_f178,"LinearSVC(C=5.517814636230469, dual=False, max_iter=200000, penalty='l1')",mirna,1.0,0.776954732510288,0.3771690227535242,0.3097714150293254,0.3360545746573996,174.13333333333333,866,15,SVM_high
5,UCEC,LR_f23,"LogisticRegression(C=0.03134375, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mirna,0.8098765432098766,0.7786008230452675,0.7294738765071246,0.7596670278920399,0.5857901431450375,22.666666666666668,866,15,LR_low
5,UCEC,LR_f97,"LogisticRegression(C=0.209042578125, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mirna,0.9551440329218108,0.8049382716049382,0.4884829991817491,0.4569921514635582,0.3712041078069155,87.13333333333334,866,15,LR_mid
5,UCEC,LR_f178,"LogisticRegression(C=9.591079250080611, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mirna,1.0,0.7876543209876543,0.4188358152828666,0.3417352127878917,0.3697867128369549,179.13333333333333,866,15,LR_high
5,UCEC,Lasso_f23,"MyLasso(C=0.92431640625, max_iter=2000)",mirna,0.8228395061728395,0.7950617283950617,0.658955325510538,0.6796276955943169,0.5068790352377858,26.8,866,15,Lasso_low
5,UCEC,Lasso_f97,"MyLasso(C=0.98291015625, max_iter=2000)",mirna,0.9329218106995883,0.8156378600823045,0.5058146299680072,0.4668096883554957,0.3910730310232319,97.73333333333332,866,15,Lasso_mid
5,UCEC,Lasso_f178,"MyLasso(C=0.99267578125, max_iter=2000)",mirna,0.9901234567901234,0.8123456790123457,0.4164743541715825,0.3350032585914512,0.3688282332789202,180.46666666666667,866,15,Lasso_high
5,UCEC,SVM_f23,"LinearSVC(C=0.05087109375, dual=False, max_iter=200000, penalty='l1')",mutation,0.8458847736625514,0.8065843621399177,0.4085642445477097,0.4454737553910681,0.2599239743922132,21.6,21052,15,SVM_low
5,UCEC,SVM_f97,"LinearSVC(C=0.12190180664062499, dual=False, max_iter=200000, penalty='l1')",mutation,0.9362139917695472,0.7917695473251029,0.3432352216715011,0.3559787024852361,0.2099756876491078,95.4,21052,15,SVM_mid
5,UCEC,SVM_f178,"LinearSVC(C=1.1649932861328125, dual=False, max_iter=200000, penalty='l1')",mutation,1.0,0.7646090534979424,0.3686314703515493,0.3739986160732813,0.230864382278863,185.86666666666667,21052,15,SVM_high
5,UCEC,LR_f23,"LogisticRegression(C=0.19927890624999997, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mutation,0.8460905349794239,0.8074074074074074,0.4231605312228258,0.4583020110905554,0.2726656982403299,19.53333333333333,21052,15,LR_low
5,UCEC,LR_f97,"LogisticRegression(C=0.62451171875, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mutation,0.9598765432098764,0.7860082304526749,0.3570444900500157,0.3699608047152559,0.2201168959777434,100.73333333333332,21052,15,LR_mid
5,UCEC,LR_f178,"LogisticRegression(C=9.828503300202783, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mutation,1.0,0.7736625514403292,0.3891953125126252,0.4245574472719641,0.245572691825029,220.66666666666663,21052,15,LR_high
5,UCEC,Lasso_f23,"MyLasso(C=0.9842567443847656, max_iter=2000)",mutation,0.8376543209876544,0.8074074074074074,0.3955670223923108,0.4289965451992746,0.2499989750656316,20.866666666666667,21052,15,Lasso_low
5,UCEC,Lasso_f97,"MyLasso(C=0.99249267578125, max_iter=2000)",mutation,0.9168724279835392,0.7901234567901234,0.3531969415845676,0.3665284740390661,0.2176352798945951,90.93333333333334,21052,15,Lasso_mid
5,UCEC,Lasso_f178,"MyLasso(C=0.9970855712890625, max_iter=2000)",mutation,0.989917695473251,0.776954732510288,0.3737727255066944,0.3775704299218843,0.2350064468313648,194.06666666666663,21052,15,Lasso_high
5,UCEC,SVM_f23,"LinearSVC(C=0.0029070556640625, dual=False, max_iter=200000, penalty='l1')",rna,0.8590534979423868,0.8205761316872427,0.594956213347867,0.6291701378971342,0.4280816673009092,21.133333333333333,23978,15,SVM_low
5,UCEC,SVM_f97,"LinearSVC(C=0.016820288085937496, dual=False, max_iter=200000, penalty='l1')",rna,0.9748971193415638,0.8411522633744856,0.4011755017760566,0.4197445479394535,0.2535355761394419,102.8,23978,15,SVM_mid
5,UCEC,SVM_f178,"LinearSVC(C=0.4218787061933486, dual=False, max_iter=200000, penalty='l1')",rna,1.0,0.8106995884773662,0.3223295322002781,0.3327959517999078,0.1957745895856476,188.06666666666663,23978,15,SVM_high
5,UCEC,LR_f23,"LogisticRegression(C=0.010840039062500001, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",rna,0.8545267489711934,0.8205761316872427,0.6065719060406727,0.6604426543404069,0.4393611756522674,20.933333333333334,23978,15,LR_low
5,UCEC,LR_f97,"LogisticRegression(C=0.06056418389230383, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",rna,0.9623456790123456,0.8493827160493826,0.446237603054725,0.4627168557032432,0.2912135439584678,109.0,23978,15,LR_mid
5,UCEC,LR_f178,"LogisticRegression(C=0.1409830515683687, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",rna,1.0,0.8362139917695472,0.3891833423231751,0.4316469594224931,0.2455126700720535,171.0,23978,15,LR_high
5,UCEC,Lasso_f23,"MyLasso(C=0.724609375, max_iter=2000)",rna,0.8551440329218107,0.8172839506172839,0.5990949611552367,0.6510720758602137,0.4319551066118462,20.066666666666663,23978,15,Lasso_low
5,UCEC,Lasso_f97,"MyLasso(C=0.94775390625, max_iter=2000)",rna,0.9609053497942388,0.8378600823045267,0.4003938245194774,0.4159871491093383,0.2531421872196387,117.33333333333331,23978,15,Lasso_mid
5,UCEC,Lasso_f178,"MyLasso(C=0.97222900390625, max_iter=2000)",rna,0.9987654320987654,0.8263374485596707,0.3502249429360559,0.3546322692868187,0.2171849030672129,194.86666666666667,23978,15,Lasso_high
